minute,second,team,playerName,type,outcomeType,x,y,endX,endY
65,26.0,Real Madrid,Raphaël Varane,Challenge,Unsuccessful,42.7,18.2,,
65,26.0,Barcelona,Andrés Iniesta,TakeOn,Successful,57.3,81.8,,
65,30.0,Barcelona,Andrés Iniesta,Pass,Successful,61.7,73.0,61.5,23.6
65,34.0,Barcelona,Dani Alves,Pass,Successful,63.5,24.7,64.7,43.1
65,37.0,Barcelona,Lionel Messi,Pass,Successful,67.8,48.7,85.9,59.0
65,39.0,Barcelona,Luis Suárez,Dispossessed,Successful,86.8,54.8,,
65,39.0,Real Madrid,Raphaël Varane,Tackle,Unsuccessful,13.2,45.2,,
65,41.0,Barcelona,Neymar,Pass,Successful,91.3,68.0,86.2,55.9
65,42.0,Barcelona,Lionel Messi,SavedShot,Successful,87.9,58.1,,
65,42.0,Real Madrid,Raphaël Varane,Save,Successful,7.5,42.8,,
65,44.0,Real Madrid,Raphaël Varane,CornerAwarded,Unsuccessful,9.4,44.2,,
65,44.0,Barcelona,Lionel Messi,CornerAwarded,Successful,90.6,55.8,,
66,6.0,Barcelona,Andrés Iniesta,Pass,Successful,99.3,99.3,84.8,94.8
66,7.0,Barcelona,Neymar,Pass,Successful,91.8,95.1,69.9,84.8
66,10.0,Barcelona,Jordi Alba,Pass,Successful,69.9,84.8,60.4,70.8
66,13.0,Barcelona,Dani Alves,Pass,Unsuccessful,61.2,70.2,95.0,97.8
66,19.0,Real Madrid,Daniel Carvajal,BallRecovery,Successful,6.4,3.5,,
66,20.0,Real Madrid,Daniel Carvajal,Pass,Successful,6.4,3.5,9.3,23.4
66,24.0,Real Madrid,Raphaël Varane,Pass,Successful,12.3,24.4,29.4,7.3
66,30.0,Real Madrid,Isco,TakeOn,Successful,28.7,17.2,,
66,30.0,Barcelona,Andrés Iniesta,Challenge,Unsuccessful,71.3,82.8,,
66,31.0,Real Madrid,Isco,Pass,Unsuccessful,27.0,21.0,35.3,28.2
66,32.0,Barcelona,Jordi Alba,BallRecovery,Successful,61.8,71.1,,
66,33.0,Barcelona,Jordi Alba,Pass,Successful,61.8,71.1,56.5,69.6
66,36.0,Barcelona,Dani Alves,Pass,Successful,63.4,55.8,70.9,52.1
66,37.0,Barcelona,Luis Suárez,Pass,Unsuccessful,71.9,52.4,67.1,60.8
66,38.0,Real Madrid,Luka Modric,BallTouch,Successful,34.3,36.5,,
66,39.0,Barcelona,Sergio Busquets,Pass,Successful,61.1,62.9,57.7,63.9
66,40.0,Barcelona,Jordi Alba,Pass,Successful,56.4,70.1,58.5,84.5
66,41.0,Barcelona,Andrés Iniesta,Pass,Successful,59.5,77.9,67.0,77.3
66,46.0,Barcelona,Lionel Messi,Pass,Successful,71.2,75.6,67.7,67.9
66,47.0,Barcelona,Jordi Alba,Pass,Successful,67.7,67.9,71.5,69.1
66,48.0,Barcelona,Lionel Messi,Pass,Successful,72.3,67.5,65.6,63.7
66,49.0,Barcelona,Jordi Alba,Pass,Unsuccessful,65.6,63.7,69.8,57.0
66,51.0,Real Madrid,Toni Kroos,Foul,Unsuccessful,29.0,39.4,,
66,51.0,Barcelona,Lionel Messi,Foul,Successful,71.0,60.6,,
67,40.0,Barcelona,Lionel Messi,SavedShot,Successful,73.5,55.0,,
67,40.0,Real Madrid,Gareth Bale,Save,Successful,22.2,32.5,,
67,43.0,Real Madrid,Isco,TakeOn,Successful,30.6,11.4,,
67,43.0,Barcelona,Andrés Iniesta,Challenge,Unsuccessful,69.4,88.6,,
67,45.0,Real Madrid,Isco,BallRecovery,Successful,31.0,13.7,,
67,46.0,Real Madrid,Isco,Pass,Successful,41.0,14.9,45.3,32.6
67,51.0,Real Madrid,Gareth Bale,Pass,Successful,73.5,25.4,90.3,55.5
67,53.0,Real Madrid,Cristiano Ronaldo,SavedShot,Successful,90.5,54.8,,
67,53.0,Barcelona,Claudio Bravo,Save,Successful,6.7,47.0,,
67,55.0,Barcelona,Jeremy Mathieu,Clearance,Successful,9.1,56.1,56.4,23.3
68,3.0,Barcelona,Luis Suárez,BallRecovery,Successful,65.5,38.5,,
68,4.0,Barcelona,Luis Suárez,Pass,Successful,65.5,38.5,68.3,69.1
68,10.0,Barcelona,Lionel Messi,Pass,Successful,72.4,62.9,70.3,47.3
68,13.0,Barcelona,Andrés Iniesta,Pass,Successful,71.4,34.9,73.1,22.5
68,14.0,Barcelona,Sergi Roberto,Pass,Successful,71.7,23.6,62.9,29.8
68,16.0,Barcelona,Dani Alves,Pass,Successful,62.9,29.8,67.3,37.4
68,17.0,Barcelona,Andrés Iniesta,Pass,Successful,67.8,36.3,47.7,35.3
68,20.0,Barcelona,Gerard Piqué,Pass,Successful,51.3,36.3,57.0,52.0
68,23.0,Barcelona,Sergio Busquets,Pass,Successful,55.5,53.4,48.9,71.5
68,25.0,Barcelona,Jeremy Mathieu,Pass,Successful,48.9,71.5,52.1,78.8
68,27.0,Barcelona,Jordi Alba,Pass,Successful,54.0,71.7,40.4,69.6
68,30.0,Barcelona,Jeremy Mathieu,Pass,Successful,36.8,68.8,33.9,37.7
68,38.0,Barcelona,Gerard Piqué,Pass,Successful,27.2,43.0,7.4,49.7
68,42.0,Barcelona,Claudio Bravo,Pass,Successful,8.2,48.1,21.8,37.9
68,44.0,Barcelona,Sergio Busquets,Pass,Successful,21.8,37.9,17.2,6.2
68,49.0,Barcelona,Gerard Piqué,Pass,Successful,28.4,17.3,28.9,43.3
68,51.0,Barcelona,Sergio Busquets,Pass,Successful,29.2,45.4,42.5,50.9
68,58.0,Barcelona,Lionel Messi,Pass,Successful,48.2,55.2,56.8,52.1
69,0.0,Barcelona,Sergi Roberto,Pass,Successful,59.5,63.0,53.5,66.9
69,1.0,Barcelona,Andrés Iniesta,Pass,Successful,53.5,66.9,65.8,96.0
69,4.0,Barcelona,Neymar,Pass,Successful,66.3,96.0,58.8,77.6
69,6.0,Barcelona,Andrés Iniesta,Pass,Successful,59.5,76.6,61.5,80.5
69,7.0,Barcelona,Jordi Alba,Pass,Successful,61.7,80.6,59.3,74.2
69,9.0,Barcelona,Andrés Iniesta,Pass,Successful,59.3,74.2,61.3,68.1
69,10.0,Barcelona,Sergi Roberto,Pass,Successful,60.6,70.6,57.0,75.4
69,11.0,Barcelona,Andrés Iniesta,Pass,Successful,55.3,71.5,39.2,67.3
69,15.0,Barcelona,Jeremy Mathieu,Pass,Successful,35.0,63.1,17.9,49.0
69,18.0,Barcelona,Claudio Bravo,Pass,Successful,18.0,48.7,27.1,56.6
69,20.0,Barcelona,Sergio Busquets,Pass,Successful,27.1,56.6,22.3,78.2
69,22.0,Barcelona,Jeremy Mathieu,Pass,Successful,25.3,84.5,45.5,81.7
69,25.0,Real Madrid,Daniel Carvajal,Foul,Unsuccessful,54.0,15.0,,
69,25.0,Barcelona,Neymar,Foul,Successful,46.0,85.0,,
69,45.0,Barcelona,Jeremy Mathieu,Pass,Successful,44.6,78.9,65.0,66.0
69,48.0,Barcelona,Luis Suárez,Pass,Unsuccessful,76.6,58.1,100.0,73.4
69,50.0,Real Madrid,Daniel Carvajal,ShieldBallOpp,Successful,0.0,0.0,,
69,56.0,Real Madrid,Keylor Navas,Pass,Successful,5.3,48.5,13.4,81.4
70,,Real Madrid,Cristiano Ronaldo,OffsideGiven,Unsuccessful,64.8,52.6,,
70,3.0,Real Madrid,Sergio Ramos,Pass,Successful,29.5,86.6,27.3,71.4
70,6.0,Real Madrid,Toni Kroos,Pass,Successful,28.0,69.1,37.5,62.3
70,7.0,Real Madrid,Luka Modric,Pass,Successful,37.5,62.3,32.5,65.8
70,9.0,Real Madrid,Toni Kroos,Pass,Successful,32.5,65.8,30.3,43.6
70,11.0,Real Madrid,Raphaël Varane,Pass,Successful,30.3,43.6,38.1,7.9
70,13.0,Real Madrid,Daniel Carvajal,Pass,Successful,38.8,7.9,44.8,25.3
70,17.0,Real Madrid,Gareth Bale,OffsidePass,Successful,41.6,32.8,64.8,52.6
70,17.0,Barcelona,Gerard Piqué,OffsideProvoked,Successful,30.1,41.2,,
70,48.0,Barcelona,Gerard Piqué,Pass,Successful,31.3,46.6,43.7,55.7
70,50.0,Barcelona,Luis Suárez,Pass,Unsuccessful,48.9,50.7,85.6,60.2
70,53.0,Real Madrid,Keylor Navas,KeeperPickup,Successful,15.9,43.9,,
70,54.0,Real Madrid,Keylor Navas,Pass,Successful,15.9,43.9,27.3,89.9
70,58.0,Real Madrid,Danilo,Pass,Successful,34.3,70.6,35.3,47.0
71,0.0,Real Madrid,Raphaël Varane,Pass,Unsuccessful,35.3,47.0,41.9,60.3
71,1.0,Barcelona,Sergio Busquets,BallRecovery,Successful,58.2,33.6,,
71,1.0,Barcelona,Sergio Busquets,Pass,Successful,58.2,33.6,67.1,50.4
71,4.0,Barcelona,Lionel Messi,Pass,Successful,75.5,49.1,91.3,37.3
71,5.0,Barcelona,Luis Suárez,ChanceMissed,Unsuccessful,0.0,0.0,,
71,6.0,Barcelona,Luis Suárez,Pass,Unsuccessful,92.5,39.0,94.7,48.9
71,7.0,Real Madrid,Sergio Ramos,Interception,Successful,5.3,51.0,,
71,8.0,Real Madrid,Keylor Navas,KeeperPickup,Successful,7.8,57.3,,
71,9.0,Real Madrid,Keylor Navas,Pass,Successful,12.2,57.5,25.2,60.6
71,15.0,Real Madrid,Toni Kroos,Pass,Successful,28.5,62.0,31.8,37.3
71,17.0,Real Madrid,Luka Modric,Pass,Successful,41.0,24.8,45.6,10.6
71,22.0,Real Madrid,Isco,Pass,Successful,68.1,15.3,71.9,5.3
71,26.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,71.5,18.4,65.1,27.4
71,29.0,Real Madrid,Luka Modric,Pass,Successful,69.9,31.9,79.2,31.2
71,32.0,Real Madrid,Isco,Pass,Successful,75.3,30.6,71.0,36.3
71,33.0,Real Madrid,Luka Modric,Pass,Successful,70.9,36.4,72.2,21.6
71,36.0,Real Madrid,Daniel Carvajal,Pass,Successful,72.2,21.6,66.7,33.6
71,40.0,Real Madrid,Luka Modric,Pass,Successful,60.3,39.5,75.5,41.8
71,42.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,75.5,41.8,80.6,29.8
71,43.0,Real Madrid,Karim Benzema,Pass,Successful,76.4,32.4,92.2,24.8
71,44.0,Real Madrid,Gareth Bale,TakeOn,Unsuccessful,92.0,27.1,,
72,37.0,Barcelona,Claudio Bravo,Pass,Unsuccessful,4.6,58.7,69.2,52.5
72,38.0,Real Madrid,Raphaël Varane,Pass,Successful,35.2,43.6,32.2,56.4
72,40.0,Real Madrid,Sergio Ramos,Pass,Successful,32.2,56.4,34.7,79.1
72,41.0,Real Madrid,Danilo,BallRecovery,Successful,34.9,79.4,,
72,41.0,Real Madrid,Danilo,Pass,Successful,34.9,79.4,42.6,73.8
72,43.0,Real Madrid,Toni Kroos,Pass,Successful,42.6,73.8,36.0,91.5
72,44.0,Real Madrid,Danilo,Pass,Unsuccessful,36.0,91.5,61.6,65.7
72,46.0,Real Madrid,Karim Benzema,Aerial,Unsuccessful,61.2,66.0,,
72,46.0,Barcelona,Gerard Piqué,Aerial,Successful,38.8,34.0,,
72,47.0,Barcelona,Gerard Piqué,BallTouch,Successful,39.2,33.6,,
72,49.0,Barcelona,Gerard Piqué,Pass,Successful,44.5,33.0,46.2,50.7
72,49.0,Barcelona,Gerard Piqué,BallRecovery,Successful,44.5,33.0,,
72,51.0,Barcelona,Andrés Iniesta,Dispossessed,Successful,48.4,49.6,,
72,51.0,Real Madrid,Luka Modric,Tackle,Successful,51.6,50.4,,
72,52.0,Real Madrid,Luka Modric,BallRecovery,Successful,52.5,44.0,,
72,54.0,Real Madrid,Luka Modric,Pass,Unsuccessful,61.3,33.1,78.5,33.6
72,56.0,Barcelona,Jeremy Mathieu,Pass,Unsuccessful,21.5,65.1,42.9,100.0
73,3.0,Real Madrid,Daniel Carvajal,Pass,Successful,56.1,0.0,53.9,9.4
73,5.0,Real Madrid,Luka Modric,Pass,Successful,53.8,9.5,53.1,28.0
73,8.0,Real Madrid,Toni Kroos,Pass,Unsuccessful,56.3,31.8,78.6,70.9
73,11.0,Barcelona,Sergi Roberto,Pass,Successful,24.9,26.7,33.7,16.5
73,13.0,Barcelona,Dani Alves,BallRecovery,Successful,33.7,16.5,,
73,13.0,Barcelona,Dani Alves,Pass,Successful,33.7,16.5,24.6,9.2
73,14.0,Barcelona,Sergi Roberto,Pass,Successful,24.9,7.6,32.5,4.6
73,15.0,Barcelona,Dani Alves,Pass,Successful,32.5,4.6,35.9,15.2
73,18.0,Barcelona,Lionel Messi,Pass,Successful,38.6,28.9,37.6,37.3
73,20.0,Barcelona,Sergio Busquets,Pass,Successful,37.6,37.3,39.7,39.4
73,21.0,Barcelona,Lionel Messi,Pass,Successful,39.5,40.6,39.6,35.8
73,23.0,Barcelona,Sergio Busquets,Pass,Successful,40.5,35.7,44.3,25.5
73,25.0,Barcelona,Sergi Roberto,Pass,Successful,46.7,25.9,56.7,35.8
73,28.0,Barcelona,Lionel Messi,Pass,Successful,55.2,25.3,57.0,9.2
73,30.0,Barcelona,Dani Alves,Pass,Successful,59.4,7.6,66.1,13.8
73,31.0,Barcelona,Sergi Roberto,Pass,Successful,66.1,13.8,56.5,15.2
73,32.0,Barcelona,Dani Alves,Pass,Successful,58.0,14.4,55.0,11.3
73,36.0,Barcelona,Lionel Messi,Pass,Successful,56.4,27.3,68.2,35.2
73,38.0,Barcelona,Jordi Alba,Pass,Successful,67.4,38.8,75.2,31.4
73,41.0,Barcelona,Luis Suárez,Goal,Successful,90.6,43.7,,
74,53.0,Real Madrid,Karim Benzema,Pass,Successful,49.7,50.7,51.3,51.8
74,54.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,63.0,2.7,66.5,14.1
74,56.0,Real Madrid,Gareth Bale,Pass,Successful,64.1,10.6,64.0,2.7
74,58.0,Real Madrid,Isco,Pass,Successful,60.3,4.4,57.1,11.0
75,1.0,Real Madrid,Luka Modric,Foul,Successful,56.8,19.0,,
75,1.0,Barcelona,Luis Suárez,Foul,Unsuccessful,43.2,81.0,,
75,16.0,Real Madrid,Isco,Pass,Successful,62.5,24.4,57.0,29.9
75,18.0,Real Madrid,Luka Modric,Pass,Successful,56.5,27.1,54.4,63.9
75,20.0,Real Madrid,Toni Kroos,Pass,Successful,55.4,65.2,61.6,92.1
75,25.0,Real Madrid,Danilo,Pass,Successful,51.7,74.1,43.9,43.9
75,29.0,Real Madrid,Raphaël Varane,Pass,Successful,43.9,43.9,33.3,73.2
75,32.0,Real Madrid,Sergio Ramos,Pass,Successful,33.3,73.3,9.6,59.4
75,39.0,Real Madrid,Keylor Navas,Pass,Successful,16.3,56.7,53.1,77.5
75,42.0,Real Madrid,Cristiano Ronaldo,Aerial,Successful,53.3,79.4,,
75,42.0,Barcelona,Dani Alves,Aerial,Unsuccessful,46.7,20.6,,
75,43.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,53.2,77.5,43.5,86.3
75,47.0,Real Madrid,Danilo,Pass,Successful,39.0,84.2,33.9,68.4
75,53.0,Real Madrid,Sergio Ramos,Pass,Successful,39.1,50.4,55.6,30.6
75,54.0,Real Madrid,Isco,BallTouch,Unsuccessful,58.1,29.2,,
75,56.0,Barcelona,Jordi Alba,Pass,Unsuccessful,38.6,70.9,40.0,70.5
75,56.0,Real Madrid,Isco,BlockedPass,Successful,58.1,29.2,,
75,59.0,Barcelona,Gerard Piqué,Pass,Successful,33.5,62.9,44.4,77.8
76,0.0,Barcelona,Neymar,Pass,Unsuccessful,44.4,77.8,63.9,100.0
76,51.0,Barcelona,Andrés Iniesta,SubstitutionOff,Successful,0.0,0.0,,
76,51.0,Barcelona,Munir El-Haddadi,SubstitutionOn,Successful,0.0,0.0,,
76,52.0,Barcelona,,FormationChange,Successful,0.0,0.0,,
76,59.0,Real Madrid,Daniel Carvajal,Pass,Successful,37.7,0.0,37.6,16.7
77,1.0,Real Madrid,Isco,Pass,Successful,42.1,14.3,43.2,7.9
77,2.0,Real Madrid,Daniel Carvajal,Pass,Successful,43.2,7.9,37.4,8.8
77,4.0,Real Madrid,Luka Modric,Pass,Successful,37.4,8.8,35.3,25.6
77,7.0,Real Madrid,Toni Kroos,Pass,Successful,36.2,31.2,28.1,62.9
77,13.0,Real Madrid,Sergio Ramos,Pass,Unsuccessful,39.1,70.9,72.2,53.4
77,16.0,Real Madrid,Karim Benzema,Aerial,Unsuccessful,72.2,53.4,,
77,16.0,Barcelona,Jeremy Mathieu,Aerial,Successful,29.8,48.4,,
77,16.0,Barcelona,Jeremy Mathieu,Pass,Unsuccessful,31.8,50.3,35.9,56.7
77,18.0,Real Madrid,Isco,Pass,Unsuccessful,67.6,40.0,81.5,69.9
77,22.0,Barcelona,Dani Alves,BallRecovery,Successful,19.6,21.9,,
77,24.0,Barcelona,Dani Alves,Pass,Successful,25.7,12.9,31.6,5.2
77,25.0,Barcelona,Munir El-Haddadi,Pass,Successful,31.6,5.2,38.3,15.9
77,26.0,Barcelona,Sergi Roberto,Pass,Successful,38.3,15.9,32.6,16.5
77,27.0,Real Madrid,Toni Kroos,BlockedPass,Successful,69.4,78.2,,
77,27.0,Barcelona,Dani Alves,Pass,Unsuccessful,32.6,16.5,34.2,14.6
77,31.0,Barcelona,Munir El-Haddadi,Pass,Successful,28.6,7.4,12.7,27.1
77,34.0,Barcelona,Gerard Piqué,Pass,Successful,8.1,30.7,3.9,55.7
77,35.0,Barcelona,Claudio Bravo,Pass,Successful,3.9,55.7,16.0,89.4
77,39.0,Barcelona,Jeremy Mathieu,Pass,Unsuccessful,19.9,91.2,34.4,100.0
77,44.0,Real Madrid,Daniel Carvajal,Pass,Successful,66.0,0.0,71.9,7.6
77,45.0,Real Madrid,Isco,Pass,Successful,71.9,7.6,70.2,2.3
77,46.0,Real Madrid,Daniel Carvajal,Pass,Successful,70.2,2.3,60.3,9.5
77,48.0,Real Madrid,Luka Modric,Pass,Successful,60.3,9.5,67.1,15.6
77,50.0,Real Madrid,Isco,Pass,Successful,63.9,28.3,55.7,41.5
77,52.0,Real Madrid,Toni Kroos,Pass,Successful,55.7,41.5,57.9,25.6
77,56.0,Real Madrid,Luka Modric,Pass,Successful,57.5,27.7,68.1,37.0
77,57.0,Real Madrid,Gareth Bale,Pass,Successful,68.1,37.6,64.1,55.7
78,,Real Madrid,Karim Benzema,OffsideGiven,Unsuccessful,80.8,49.5,,
78,2.0,Real Madrid,Toni Kroos,Pass,Successful,68.0,54.9,62.6,34.8
78,4.0,Real Madrid,Luka Modric,Pass,Successful,62.7,33.3,72.1,3.1
78,8.0,Real Madrid,Daniel Carvajal,Pass,Unsuccessful,72.0,5.0,76.1,24.9
78,9.0,Barcelona,Jordi Alba,BallRecovery,Successful,27.1,75.0,,
78,11.0,Barcelona,Jordi Alba,Pass,Successful,32.9,63.6,33.9,38.3
78,16.0,Barcelona,Lionel Messi,Pass,Successful,32.8,51.9,63.2,94.7
78,24.0,Barcelona,Neymar,Pass,Successful,85.0,73.3,77.0,61.8
78,26.0,Barcelona,Lionel Messi,Pass,Successful,78.5,64.0,83.0,58.8
78,27.0,Barcelona,Luis Suárez,Pass,Unsuccessful,84.7,59.7,91.7,60.8
78,28.0,Real Madrid,Raphaël Varane,Interception,Successful,9.9,41.0,,
78,29.0,Real Madrid,Raphaël Varane,Pass,Successful,10.0,43.0,25.9,66.7
78,32.0,Real Madrid,Cristiano Ronaldo,BallRecovery,Successful,25.9,66.7,,
78,33.0,Real Madrid,Cristiano Ronaldo,Foul,Successful,27.6,70.0,,
78,33.0,Barcelona,Dani Alves,Foul,Unsuccessful,72.4,30.0,,
78,36.0,Real Madrid,Toni Kroos,Pass,Successful,25.1,64.9,34.5,60.0
78,42.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,47.1,48.8,48.9,33.3
78,44.0,Real Madrid,Isco,Pass,Successful,48.5,45.4,48.7,58.4
78,46.0,Real Madrid,Toni Kroos,Pass,Successful,52.0,59.1,79.2,72.1
78,49.0,Real Madrid,Gareth Bale,OffsidePass,Successful,76.9,71.9,80.8,49.5
78,49.0,Barcelona,Gerard Piqué,OffsideProvoked,Successful,16.2,35.2,,
79,39.0,Barcelona,Claudio Bravo,Pass,Successful,11.5,47.3,23.8,35.4
79,41.0,Barcelona,Gerard Piqué,BallTouch,Successful,23.8,35.4,,
79,44.0,Real Madrid,Danilo,Pass,Successful,31.6,100.0,45.7,85.3
79,45.0,Real Madrid,Cristiano Ronaldo,BallTouch,Unsuccessful,45.7,85.1,,
79,47.0,Barcelona,Luis Suárez,Pass,Successful,69.9,14.9,63.7,7.5
79,50.0,Barcelona,Munir El-Haddadi,TakeOn,Unsuccessful,65.0,6.9,,
79,50.0,Real Madrid,Danilo,Tackle,Successful,35.0,93.1,,
79,51.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,38.0,88.3,34.5,81.7
79,52.0,Real Madrid,Toni Kroos,Pass,Successful,34.4,81.4,29.7,52.1
79,54.0,Real Madrid,Raphaël Varane,Pass,Successful,31.0,50.7,44.3,43.3
79,57.0,Real Madrid,Isco,TakeOn,Unsuccessful,45.9,47.6,,
79,57.0,Barcelona,Jordi Alba,Tackle,Unsuccessful,54.1,52.4,,
80,0.0,Real Madrid,Isco,TakeOn,Successful,44.4,56.7,,
80,0.0,Barcelona,Sergi Roberto,Challenge,Unsuccessful,55.6,43.3,,
80,1.0,Real Madrid,Isco,Pass,Successful,45.6,54.5,46.0,62.9
80,3.0,Real Madrid,Toni Kroos,Pass,Successful,45.3,56.1,59.4,39.2
80,5.0,Real Madrid,Karim Benzema,Pass,Successful,60.0,39.5,70.9,77.3
80,12.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,74.1,78.2,70.5,61.1
80,14.0,Real Madrid,Toni Kroos,Pass,Successful,70.4,59.1,77.5,16.8
80,18.0,Real Madrid,Daniel Carvajal,Pass,Successful,77.5,16.8,91.2,54.5
80,20.0,Real Madrid,Karim Benzema,SavedShot,Successful,91.2,54.5,,
80,20.0,Barcelona,Claudio Bravo,Save,Successful,1.1,47.0,,
80,22.0,Barcelona,Munir El-Haddadi,Clearance,Successful,4.4,29.3,44.6,3.8
80,27.0,Barcelona,Luis Suárez,BallRecovery,Successful,54.9,4.7,,
80,29.0,Barcelona,Luis Suárez,TakeOn,Unsuccessful,67.4,5.4,,
80,29.0,Real Madrid,Sergio Ramos,Tackle,Successful,32.6,94.6,,
80,52.0,Barcelona,Dani Alves,Pass,Successful,66.3,0.0,77.0,5.9
80,53.0,Barcelona,Lionel Messi,BallTouch,Successful,72.8,4.8,,
80,54.0,Barcelona,Dani Alves,Pass,Successful,70.5,12.2,66.8,4.8
80,55.0,Barcelona,Lionel Messi,Pass,Successful,69.2,6.2,72.9,15.1
80,56.0,Barcelona,Dani Alves,Pass,Unsuccessful,73.2,8.5,67.1,19.6
80,58.0,Real Madrid,Toni Kroos,Pass,Unsuccessful,26.9,87.4,28.0,65.8
81,0.0,Barcelona,Munir El-Haddadi,MissedShots,Successful,72.7,43.1,,
81,16.0,Real Madrid,Keylor Navas,Pass,Unsuccessful,5.1,56.9,40.2,80.9
81,21.0,Barcelona,Munir El-Haddadi,Pass,Unsuccessful,65.7,9.7,76.8,0.0
81,26.0,Real Madrid,Danilo,Pass,Successful,26.2,100.0,21.4,71.5
81,30.0,Real Madrid,Sergio Ramos,Pass,Successful,23.1,71.1,35.8,69.3
81,32.0,Real Madrid,Toni Kroos,Pass,Successful,32.2,71.5,23.1,69.9
81,35.0,Real Madrid,Sergio Ramos,Pass,Unsuccessful,24.7,70.3,61.8,91.7
81,37.0,Barcelona,Dani Alves,Interception,Successful,40.4,4.4,,
81,45.0,Real Madrid,Danilo,Pass,Successful,61.5,100.0,51.4,84.1
81,47.0,Real Madrid,Toni Kroos,Pass,Unsuccessful,49.3,84.4,46.0,88.3
81,48.0,Barcelona,Munir El-Haddadi,Interception,Successful,53.3,11.3,,
81,49.0,Barcelona,Munir El-Haddadi,BallRecovery,Successful,56.8,16.1,,
81,52.0,Barcelona,Munir El-Haddadi,Pass,Unsuccessful,64.7,42.4,70.8,52.1
81,53.0,Real Madrid,Daniel Carvajal,Interception,Successful,26.3,45.5,,
81,55.0,Barcelona,Lionel Messi,BallTouch,Successful,70.9,55.2,,
82,0.0,Barcelona,Lionel Messi,Pass,Successful,87.0,92.7,76.2,91.8
82,7.0,Barcelona,Neymar,Pass,Successful,72.2,77.6,69.6,76.4
82,8.0,Barcelona,Sergio Busquets,Pass,Successful,69.6,76.4,70.0,91.7
82,10.0,Barcelona,Jordi Alba,Pass,Successful,70.5,91.8,76.4,92.1
82,14.0,Barcelona,Lionel Messi,Pass,Successful,75.7,92.1,80.0,88.3
82,15.0,Barcelona,Neymar,Pass,Unsuccessful,80.0,88.3,78.2,83.8
82,16.0,Real Madrid,Luka Modric,Interception,Successful,18.7,24.1,,
82,17.0,Real Madrid,Luka Modric,BallRecovery,Successful,13.3,25.9,,
82,17.0,Real Madrid,Luka Modric,Pass,Successful,13.3,25.9,12.3,33.6
82,18.0,Real Madrid,Raphaël Varane,Pass,Successful,12.3,33.6,27.1,19.7
82,19.0,Real Madrid,Gareth Bale,Pass,Unsuccessful,27.1,19.7,27.9,20.4
82,20.0,Barcelona,Jordi Alba,Interception,Successful,72.7,79.8,,
82,21.0,Barcelona,Jordi Alba,Pass,Successful,68.8,83.3,74.6,82.6
82,23.0,Real Madrid,Daniel Carvajal,Foul,Unsuccessful,27.6,18.4,,
82,23.0,Barcelona,Neymar,Foul,Successful,72.4,81.6,,
82,26.0,Real Madrid,Daniel Carvajal,Card,Successful,0.0,0.0,,
83,10.0,Barcelona,Lionel Messi,Pass,Unsuccessful,72.6,87.1,94.4,65.4
83,11.0,Real Madrid,Sergio Ramos,Clearance,Unsuccessful,1.2,27.0,8.0,0.0
83,24.0,Barcelona,Jordi Alba,Pass,Successful,87.3,100.0,75.6,96.0
83,27.0,Barcelona,Neymar,Pass,Successful,73.0,92.7,68.8,93.6
83,29.0,Barcelona,Lionel Messi,Pass,Successful,68.9,93.6,69.5,81.4
83,31.0,Barcelona,Neymar,Pass,Successful,67.5,77.8,55.3,76.6
83,33.0,Barcelona,Sergio Busquets,Pass,Successful,55.1,75.0,47.2,43.0
83,38.0,Barcelona,Gerard Piqué,Pass,Successful,51.3,42.8,70.2,91.5
83,41.0,Barcelona,Lionel Messi,Pass,Successful,71.6,87.8,76.2,84.1
83,44.0,Barcelona,Neymar,Pass,Successful,75.6,89.1,73.0,90.2
83,45.0,Barcelona,Jordi Alba,Pass,Successful,73.1,90.6,77.2,96.8
83,47.0,Real Madrid,Isco,Foul,Unsuccessful,21.6,8.6,,
83,47.0,Barcelona,Neymar,Foul,Successful,78.4,91.4,,
83,51.0,Real Madrid,Isco,Card,Successful,0.0,0.0,,
84,45.0,Barcelona,Neymar,Pass,Successful,76.9,91.5,72.8,91.1
84,47.0,Barcelona,Lionel Messi,Pass,Successful,72.7,90.6,55.5,67.5
84,49.0,Barcelona,Jeremy Mathieu,Pass,Successful,55.4,66.3,55.0,30.7
84,52.0,Barcelona,Dani Alves,Pass,Successful,56.1,25.5,87.8,40.0
84,54.0,Barcelona,Luis Suárez,BallTouch,Unsuccessful,87.0,41.2,,
84,56.0,Real Madrid,Sergio Ramos,Clearance,Successful,14.4,56.7,14.9,55.5
84,57.0,Barcelona,Gerard Piqué,BallTouch,Successful,85.7,41.0,,
84,58.0,Real Madrid,Keylor Navas,KeeperPickup,Successful,2.9,54.9,,
85,6.0,Real Madrid,Keylor Navas,Pass,Successful,15.8,49.6,65.8,97.2
85,11.0,Real Madrid,Cristiano Ronaldo,Aerial,Successful,63.2,96.2,,
85,11.0,Barcelona,Dani Alves,Aerial,Unsuccessful,36.8,3.8,,
