id,minute,second,teamId,h_a,type,outcomeType,x,y,endX,endY
2391018719.0,47,13.0,ManchesterCity,h,Pass,Successful,71.4,93.2,63.9,83.5
2391018725.0,47,14.0,ManchesterCity,h,Foul,Successful,65.8,81.0,,
2391018721.0,47,14.0,ManchesterUnited,a,Foul,Unsuccessful,34.2,19.0,,
2391019641.0,48,3.0,ManchesterCity,h,Pass,Successful,66.8,78.7,88.2,41.8
2391023701.0,48,5.0,ManchesterCity,h,Aerial,Successful,90.8,38.4,,
2391023713.0,48,5.0,ManchesterUnited,a,Aerial,Unsuccessful,9.2,61.6,,
2391023719.0,48,5.0,ManchesterCity,h,Pass,Successful,90.9,40.2,89.7,37.7
2391019669.0,48,5.0,ManchesterCity,h,BallTouch,Successful,88.3,41.8,,
2391019675.0,48,7.0,ManchesterCity,h,SavedShot,Successful,84.0,47.6,,
2391019661.0,48,7.0,ManchesterUnited,a,Save,Successful,13.7,52.4,,
2391019739.0,48,9.0,ManchesterCity,h,Dispossessed,Successful,69.6,72.2,,
2391019781.0,48,10.0,ManchesterUnited,a,Tackle,Unsuccessful,30.4,27.8,,
2391019847.0,48,15.0,ManchesterCity,h,Pass,Successful,75.2,92.1,60.1,92.0
2391019879.0,48,17.0,ManchesterCity,h,Pass,Successful,58.8,91.7,56.5,74.5
2391019941.0,48,18.0,ManchesterCity,h,Pass,Successful,56.1,75.0,60.0,91.2
2391019989.0,48,21.0,ManchesterCity,h,Pass,Successful,59.5,89.1,60.3,69.9
2391020073.0,48,22.0,ManchesterCity,h,Pass,Successful,60.2,70.3,45.3,53.1
2391020119.0,48,28.0,ManchesterCity,h,Pass,Successful,45.3,53.1,55.0,57.2
2391020227.0,48,31.0,ManchesterCity,h,Pass,Successful,55.2,60.0,53.8,86.0
2391020271.0,48,36.0,ManchesterCity,h,Pass,Successful,60.9,83.5,77.5,97.2
2391020329.0,48,39.0,ManchesterCity,h,Pass,Successful,72.3,90.2,70.0,74.8
2391020359.0,48,42.0,ManchesterCity,h,Pass,Successful,70.9,77.2,82.1,94.8
2391020387.0,48,44.0,ManchesterCity,h,Pass,Successful,82.7,94.8,74.5,95.3
2391020409.0,48,45.0,ManchesterCity,h,Pass,Successful,74.6,94.5,83.6,96.8
2391020441.0,48,46.0,ManchesterCity,h,Pass,Successful,83.1,96.2,74.7,94.2
2391020479.0,48,48.0,ManchesterCity,h,Pass,Successful,74.7,94.1,57.6,86.0
2391020501.0,48,50.0,ManchesterCity,h,Pass,Successful,57.2,80.2,64.0,67.2
2391020519.0,48,52.0,ManchesterCity,h,Pass,Successful,63.8,67.2,55.4,74.2
2391020565.0,48,53.0,ManchesterCity,h,Pass,Successful,55.7,73.8,48.1,51.0
2391020611.0,48,55.0,ManchesterCity,h,Pass,Unsuccessful,46.2,50.7,85.1,38.3
2391020645.0,48,58.0,ManchesterUnited,a,Clearance,Successful,19.3,65.7,27.6,43.6
2391020651.0,48,59.0,ManchesterUnited,a,BallRecovery,Successful,27.7,44.2,,
2391020699.0,48,59.0,ManchesterUnited,a,Pass,Unsuccessful,26.9,39.2,18.8,20.3
2391020735.0,49,3.0,ManchesterCity,h,BallRecovery,Successful,88.9,73.5,,
2391020763.0,49,6.0,ManchesterCity,h,Pass,Unsuccessful,92.9,68.4,100.0,32.2
2391021263.0,49,31.0,ManchesterUnited,a,Pass,Successful,4.3,49.1,45.4,69.3
2391021279.0,49,34.0,ManchesterUnited,a,Pass,Successful,45.4,69.3,37.8,72.0
2391021287.0,49,35.0,ManchesterUnited,a,Pass,Unsuccessful,38.0,72.1,37.6,75.0
2391021299.0,49,35.0,ManchesterCity,h,BallTouch,Successful,60.5,27.1,,
2391021361.0,49,38.0,ManchesterUnited,a,Pass,Successful,28.1,88.3,14.8,76.3
2391021379.0,49,41.0,ManchesterUnited,a,Pass,Successful,15.4,76.3,3.3,49.4
2391021433.0,49,43.0,ManchesterUnited,a,Pass,Successful,2.9,47.5,7.1,27.6
2391021481.0,49,46.0,ManchesterUnited,a,Pass,Successful,4.5,18.5,19.9,4.9
2391021527.0,49,48.0,ManchesterUnited,a,TakeOn,Successful,22.0,8.5,,
2391021479.0,49,48.0,ManchesterCity,h,Challenge,Unsuccessful,78.0,91.5,,
2391021557.0,49,50.0,ManchesterUnited,a,Pass,Unsuccessful,25.6,1.7,26.4,4.0
2391021565.0,49,50.0,ManchesterCity,h,BlockedPass,Successful,71.7,96.5,,
2391021601.0,49,50.0,ManchesterUnited,a,BallTouch,Successful,26.0,4.0,,
2391021827.0,50,4.0,ManchesterCity,h,Pass,Successful,70.3,100.0,41.8,93.8
2391021937.0,50,7.0,ManchesterCity,h,Pass,Successful,39.9,90.5,14.2,58.2
2391021955.0,50,13.0,ManchesterCity,h,Pass,Successful,19.0,56.3,24.2,29.2
2391022181.0,50,24.0,ManchesterCity,h,Pass,Successful,26.8,30.1,7.6,41.5
2391022237.0,50,29.0,ManchesterCity,h,Pass,Successful,8.8,40.0,11.8,24.0
2391022449.0,50,32.0,ManchesterCity,h,Pass,Successful,12.8,28.0,35.2,5.3
2391022545.0,50,43.0,ManchesterCity,h,Pass,Successful,69.0,27.0,83.0,10.9
2391022585.0,50,48.0,ManchesterCity,h,Pass,Successful,85.9,18.5,76.1,9.8
2391022697.0,50,51.0,ManchesterCity,h,Pass,Successful,75.3,11.4,60.6,39.8
2391022723.0,50,57.0,ManchesterCity,h,Pass,Unsuccessful,60.6,39.7,66.8,17.7
2391022767.0,50,58.0,ManchesterUnited,a,Pass,Successful,31.2,82.1,28.0,69.7
2391022777.0,50,59.0,ManchesterUnited,a,BallRecovery,Successful,27.6,71.1,,
2391022789.0,51,0.0,ManchesterUnited,a,Pass,Successful,27.6,71.1,34.8,52.8
2391022797.0,51,1.0,ManchesterUnited,a,Pass,Successful,35.3,52.8,37.3,67.3
2391022833.0,51,2.0,ManchesterUnited,a,Pass,Successful,37.2,68.1,61.4,45.2
2391022879.0,51,4.0,ManchesterUnited,a,TakeOn,Unsuccessful,58.6,45.0,,
2391022875.0,51,4.0,ManchesterCity,h,Tackle,Successful,41.4,55.0,,
2391022923.0,51,7.0,ManchesterCity,h,BallRecovery,Successful,43.7,30.7,,
2391022971.0,51,8.0,ManchesterCity,h,Pass,Successful,39.6,28.3,42.2,35.8
2391023003.0,51,10.0,ManchesterCity,h,Pass,Unsuccessful,42.0,36.0,58.1,54.5
2391023045.0,51,12.0,ManchesterUnited,a,Pass,Successful,41.3,50.9,52.3,46.6
2391023061.0,51,13.0,ManchesterUnited,a,BallRecovery,Successful,52.5,45.4,,
2391023097.0,51,14.0,ManchesterUnited,a,Pass,Unsuccessful,54.9,43.4,81.3,27.4
2391023091.0,51,17.0,ManchesterCity,h,BallRecovery,Successful,16.6,72.4,,
2391023163.0,51,17.0,ManchesterCity,h,Pass,Successful,15.1,72.7,2.9,58.8
2391023197.0,51,22.0,ManchesterCity,h,Pass,Successful,7.7,58.2,11.1,33.7
2391023219.0,51,25.0,ManchesterCity,h,Pass,Successful,11.6,33.4,26.9,33.1
2391023281.0,51,27.0,ManchesterCity,h,Pass,Successful,26.8,33.6,14.6,31.9
2391023353.0,51,33.0,ManchesterCity,h,Pass,Successful,15.2,37.3,14.7,65.2
2391023413.0,51,37.0,ManchesterCity,h,Pass,Successful,17.7,66.9,6.8,46.7
2391023443.0,51,40.0,ManchesterCity,h,Pass,Successful,6.8,45.1,8.8,23.3
2391023473.0,51,43.0,ManchesterCity,h,Pass,Unsuccessful,10.3,14.9,36.1,18.3
2391023491.0,51,45.0,ManchesterUnited,a,Aerial,Successful,65.0,81.2,,
2391023483.0,51,45.0,ManchesterCity,h,Aerial,Unsuccessful,35.0,18.8,,
2391023503.0,51,45.0,ManchesterUnited,a,Pass,Successful,66.3,80.8,69.2,65.1
2391023513.0,51,47.0,ManchesterUnited,a,BallRecovery,Successful,69.2,66.4,,
2391023551.0,51,48.0,ManchesterUnited,a,TakeOn,Successful,70.9,73.2,,
2391023527.0,51,48.0,ManchesterCity,h,Challenge,Unsuccessful,29.1,26.8,,
2391023589.0,51,50.0,ManchesterUnited,a,Pass,Successful,72.6,76.0,91.5,72.4
2391023605.0,51,53.0,ManchesterUnited,a,Pass,Unsuccessful,92.1,72.4,94.9,56.0
2391023615.0,51,53.0,ManchesterCity,h,KeeperPickup,Successful,4.2,49.7,,
2391023693.0,51,58.0,ManchesterCity,h,Pass,Successful,12.2,51.1,37.9,25.2
2391023757.0,52,1.0,ManchesterCity,h,BallTouch,Unsuccessful,40.6,10.0,,
2391023791.0,52,3.0,ManchesterUnited,a,BallTouch,Unsuccessful,46.4,97.5,,
2391024059.0,52,15.0,ManchesterCity,h,Pass,Successful,54.1,0.0,35.9,7.1
2391024089.0,52,19.0,ManchesterCity,h,Pass,Successful,35.6,7.1,38.7,20.7
2391024217.0,52,21.0,ManchesterCity,h,Pass,Successful,41.2,27.6,39.8,61.7
2391024255.0,52,30.0,ManchesterCity,h,Pass,Successful,56.7,69.3,47.9,53.9
2391024323.0,52,31.0,ManchesterCity,h,Pass,Successful,47.9,53.9,46.1,72.3
2391024385.0,52,35.0,ManchesterCity,h,Pass,Successful,55.1,73.5,69.6,94.7
2391024419.0,52,38.0,ManchesterCity,h,Pass,Unsuccessful,69.9,94.2,89.3,85.6
2391024459.0,52,40.0,ManchesterUnited,a,Clearance,Successful,9.7,14.1,14.8,0.0
2391024653.0,52,50.0,ManchesterCity,h,Pass,Successful,79.9,100.0,60.7,93.6
2391024685.0,52,57.0,ManchesterCity,h,Pass,Successful,61.2,90.9,44.0,71.7
2391024737.0,52,59.0,ManchesterCity,h,Pass,Successful,44.2,71.4,45.7,45.5
2391024775.0,53,2.0,ManchesterCity,h,Pass,Successful,45.9,35.8,65.0,9.2
2391024837.0,53,5.0,ManchesterCity,h,Pass,Successful,62.9,12.2,56.1,21.5
2391024915.0,53,9.0,ManchesterCity,h,Pass,Successful,58.0,21.5,67.4,7.4
2391024989.0,53,13.0,ManchesterCity,h,Pass,Successful,65.0,12.5,56.1,12.3
2391025091.0,53,18.0,ManchesterCity,h,Pass,Successful,56.8,8.6,37.0,17.9
2391025157.0,53,24.0,ManchesterCity,h,Pass,Successful,33.2,31.9,31.2,56.6
2391025249.0,53,29.0,ManchesterCity,h,Pass,Successful,37.2,75.3,46.7,67.5
2391025293.0,53,36.0,ManchesterCity,h,Pass,Successful,71.3,44.6,90.2,25.2
2391025295.0,53,39.0,ManchesterCity,h,SavedShot,Successful,91.3,33.6,,
2391025355.0,53,39.0,ManchesterUnited,a,Save,Successful,7.8,60.2,,
2391025369.0,53,40.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,4.8,66.4,,
2391025315.0,53,40.0,ManchesterCity,h,CornerAwarded,Successful,95.2,33.6,,
2391025889.0,54,12.0,ManchesterCity,h,Pass,Unsuccessful,99.5,0.5,95.2,52.1
2391025893.0,54,13.0,ManchesterUnited,a,Aerial,Successful,5.8,48.8,,
2391025895.0,54,13.0,ManchesterCity,h,Aerial,Unsuccessful,94.2,51.2,,
2391025911.0,54,13.0,ManchesterUnited,a,Clearance,Successful,6.8,50.1,26.6,53.6
2391025919.0,54,15.0,ManchesterCity,h,SavedShot,Successful,74.3,47.2,,
2391025931.0,54,16.0,ManchesterUnited,a,Save,Successful,11.8,55.3,,
2391025961.0,54,20.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,12.0,72.4,,
2391025991.0,54,20.0,ManchesterCity,h,CornerAwarded,Successful,88.0,27.6,,
2391026159.0,54,28.0,ManchesterCity,h,Pass,Successful,99.5,0.5,89.2,7.9
2391026181.0,54,30.0,ManchesterCity,h,Pass,Successful,89.3,8.0,80.2,14.4
2391026213.0,54,32.0,ManchesterCity,h,Pass,Successful,80.0,14.4,73.3,46.7
2391026259.0,54,35.0,ManchesterCity,h,Pass,Successful,73.1,49.6,76.3,79.4
2391026271.0,54,38.0,ManchesterCity,h,Pass,Unsuccessful,73.9,74.8,86.6,51.9
2391026311.0,54,39.0,ManchesterUnited,a,Clearance,Successful,14.2,49.9,21.6,74.1
2391026317.0,54,42.0,ManchesterUnited,a,BallRecovery,Successful,21.2,74.7,,
2391026337.0,54,42.0,ManchesterUnited,a,Dispossessed,Successful,21.8,75.6,,
2391026363.0,54,42.0,ManchesterCity,h,Tackle,Successful,78.2,24.4,,
2391026369.0,54,44.0,ManchesterCity,h,BallRecovery,Successful,91.5,25.8,,
2391026409.0,54,47.0,ManchesterCity,h,Pass,Unsuccessful,92.6,34.2,95.4,44.9
2391026407.0,54,47.0,ManchesterUnited,a,Interception,Successful,7.5,50.9,,
2391026607.0,54,48.0,ManchesterUnited,a,Clearance,Successful,8.0,60.9,29.8,51.9
2391026463.0,54,51.0,ManchesterCity,h,BallTouch,Successful,72.8,49.9,,
2391026513.0,54,51.0,ManchesterCity,h,Pass,Successful,66.8,42.8,54.1,49.3
2391026567.0,54,54.0,ManchesterCity,h,Pass,Successful,53.7,50.3,61.3,82.6
2391026621.0,54,57.0,ManchesterCity,h,Pass,Successful,62.8,83.5,78.4,94.8
2391026689.0,55,1.0,ManchesterCity,h,Pass,Successful,78.4,95.0,62.4,93.6
2391026779.0,55,4.0,ManchesterCity,h,Pass,Successful,62.3,89.9,46.8,58.8
2391026831.0,55,9.0,ManchesterCity,h,Pass,Successful,53.6,52.7,54.0,28.6
2391026841.0,55,12.0,ManchesterCity,h,Pass,Successful,56.4,28.2,59.2,39.7
2391026881.0,55,13.0,ManchesterCity,h,Pass,Successful,58.9,39.7,42.8,43.3
2391026923.0,55,15.0,ManchesterCity,h,Pass,Successful,42.9,44.2,56.5,83.0
2391027017.0,55,18.0,ManchesterCity,h,Pass,Successful,57.0,83.9,74.7,93.3
2391027033.0,55,22.0,ManchesterCity,h,TakeOn,Unsuccessful,84.2,83.8,,
2391027041.0,55,22.0,ManchesterUnited,a,Tackle,Unsuccessful,15.8,16.2,,
2391027111.0,55,23.0,ManchesterCity,h,Foul,Successful,92.1,83.2,,
2391027117.0,55,23.0,ManchesterUnited,a,Foul,Unsuccessful,7.9,16.8,,
2391027925.0,56,15.0,ManchesterCity,h,Pass,Successful,91.6,83.9,81.9,51.1
2391027937.0,56,17.0,ManchesterCity,h,MissedShots,Successful,82.6,53.4,,
2391028591.0,56,58.0,ManchesterUnited,a,Pass,Successful,4.9,47.3,40.4,12.6
2391028611.0,57,0.0,ManchesterUnited,a,Pass,Unsuccessful,40.2,12.5,46.3,8.5
2391028655.0,57,2.0,ManchesterCity,h,Pass,Successful,57.0,91.7,65.0,85.0
2391028681.0,57,3.0,ManchesterCity,h,Pass,Successful,65.0,85.0,71.2,77.8
2391028687.0,57,4.0,ManchesterCity,h,BallRecovery,Successful,71.0,78.1,,
2391028751.0,57,4.0,ManchesterCity,h,Pass,Successful,71.0,78.1,83.6,87.1
2391028785.0,57,8.0,ManchesterCity,h,Pass,Unsuccessful,90.7,85.6,90.9,62.4
2391028819.0,57,9.0,ManchesterUnited,a,Clearance,Successful,10.0,38.0,0.0,17.6
2391028827.0,57,10.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,4.4,27.6,,
2391028813.0,57,10.0,ManchesterCity,h,CornerAwarded,Successful,95.6,72.4,,
2391029481.0,57,50.0,ManchesterCity,h,Pass,Unsuccessful,99.5,99.5,96.8,53.9
2391029511.0,57,52.0,ManchesterUnited,a,Clearance,Successful,2.3,42.1,12.3,47.5
2391029549.0,57,53.0,ManchesterCity,h,Pass,Unsuccessful,84.5,54.4,86.0,50.5
2391029629.0,57,54.0,ManchesterUnited,a,Foul,Successful,13.4,48.2,,
2391029577.0,57,54.0,ManchesterCity,h,Foul,Unsuccessful,86.6,51.8,,
2391029861.0,58,15.0,ManchesterUnited,a,Pass,Successful,17.8,48.0,45.0,66.6
2391029865.0,58,16.0,ManchesterUnited,a,BallTouch,Unsuccessful,43.5,65.4,,
2391029891.0,58,17.0,ManchesterCity,h,Pass,Unsuccessful,50.4,34.9,59.6,43.7
2391029963.0,58,17.0,ManchesterUnited,a,Pass,Successful,39.1,66.1,47.8,95.6
2391030005.0,58,23.0,ManchesterUnited,a,Pass,Successful,53.9,96.8,44.7,85.7
2391030013.0,58,25.0,ManchesterUnited,a,TakeOn,Successful,41.0,85.2,,
2391030009.0,58,25.0,ManchesterCity,h,Challenge,Unsuccessful,59.0,14.8,,
2391030061.0,58,27.0,ManchesterUnited,a,Pass,Unsuccessful,40.3,94.2,57.6,100.0
2391030221.0,58,40.0,ManchesterCity,h,Pass,Successful,46.4,0.0,25.6,8.3
2391030341.0,58,40.0,ManchesterCity,h,Pass,Successful,26.1,8.6,10.1,43.7
2391030401.0,58,48.0,ManchesterCity,h,Pass,Successful,14.1,47.2,43.3,2.9
2391030517.0,58,53.0,ManchesterCity,h,Pass,Successful,41.8,4.7,22.9,13.7
2391030543.0,58,59.0,ManchesterCity,h,Pass,Successful,25.9,26.8,40.0,39.2
2391030549.0,59,0.0,ManchesterCity,h,TakeOn,Unsuccessful,41.8,37.8,,
2391030569.0,59,0.0,ManchesterUnited,a,Tackle,Successful,58.2,62.2,,
2391030573.0,59,1.0,ManchesterUnited,a,BallRecovery,Successful,61.3,62.3,,
2391030611.0,59,4.0,ManchesterUnited,a,Pass,Successful,69.2,57.3,79.8,36.9
2391030617.0,59,6.0,ManchesterUnited,a,BallTouch,Unsuccessful,84.3,40.9,,
2391030631.0,59,6.0,ManchesterCity,h,Clearance,Successful,15.5,59.2,0.0,59.4
2391030647.0,59,9.0,ManchesterUnited,a,CornerAwarded,Successful,93.9,44.7,,
2391030645.0,59,9.0,ManchesterCity,h,CornerAwarded,Unsuccessful,6.1,55.3,,
2391031087.0,59,45.0,ManchesterUnited,a,Pass,Successful,99.5,0.5,88.8,7.3
2391031099.0,59,46.0,ManchesterUnited,a,Pass,Successful,89.0,7.1,77.9,24.4
2391031107.0,59,48.0,ManchesterUnited,a,Pass,Unsuccessful,77.6,25.2,86.5,45.2
2391031147.0,59,49.0,ManchesterCity,h,Clearance,Successful,13.1,59.0,40.6,41.8
2391031197.0,59,52.0,ManchesterUnited,a,Pass,Successful,60.5,64.8,66.7,76.4
2391031223.0,59,54.0,ManchesterUnited,a,Pass,Successful,66.0,78.5,76.9,89.9
2391031303.0,59,57.0,ManchesterUnited,a,Pass,Successful,74.7,94.1,55.7,87.8
2391031383.0,60,0.0,ManchesterUnited,a,Pass,Successful,55.5,88.0,23.3,57.2
2391031395.0,60,6.0,ManchesterUnited,a,Pass,Unsuccessful,22.2,46.4,59.6,33.1
2391031435.0,60,8.0,ManchesterCity,h,Pass,Successful,41.3,65.5,61.7,72.7
2391031439.0,60,11.0,ManchesterCity,h,BallRecovery,Successful,61.3,72.9,,
2391031533.0,60,13.0,ManchesterCity,h,Pass,Successful,71.6,77.0,70.5,64.0
2391031537.0,60,16.0,ManchesterCity,h,Foul,Successful,80.5,57.4,,
2391031547.0,60,16.0,ManchesterUnited,a,Foul,Unsuccessful,19.5,42.6,,
2391032473.0,61,42.0,ManchesterCity,h,SavedShot,Successful,78.7,57.6,,
2391032509.0,61,43.0,ManchesterUnited,a,Save,Successful,2.2,50.3,,
2391032501.0,61,44.0,ManchesterUnited,a,KeeperPickup,Successful,2.2,50.3,,
2391032555.0,61,49.0,ManchesterUnited,a,Pass,Successful,13.1,42.5,30.9,13.2
2391032597.0,61,53.0,ManchesterUnited,a,Pass,Successful,27.3,15.6,23.6,23.7
2391032621.0,61,56.0,ManchesterUnited,a,Pass,Successful,22.5,17.1,27.7,6.1
2391032629.0,61,58.0,ManchesterUnited,a,Pass,Successful,27.1,4.7,27.6,14.9
2391032659.0,62,0.0,ManchesterUnited,a,Pass,Successful,27.3,8.3,39.8,20.7
2391032731.0,62,3.0,ManchesterUnited,a,Pass,Successful,43.3,32.7,66.2,94.8
2391032737.0,62,11.0,ManchesterUnited,a,Pass,Unsuccessful,79.7,75.0,78.1,69.6
2391032743.0,62,11.0,ManchesterCity,h,Interception,Successful,22.1,27.0,,
2391032751.0,62,12.0,ManchesterCity,h,BallRecovery,Successful,21.7,22.1,,
2391032815.0,62,13.0,ManchesterCity,h,Pass,Successful,23.6,18.8,36.8,13.2
2391032821.0,62,16.0,ManchesterCity,h,Foul,Successful,41.9,7.6,,
2391032827.0,62,16.0,ManchesterUnited,a,Foul,Unsuccessful,58.1,92.4,,
2391033015.0,62,31.0,ManchesterUnited,a,Card,Successful,0.0,0.0,,
2391033255.0,62,49.0,ManchesterCity,h,Pass,Successful,41.3,8.7,52.6,9.1
2391133461.0,62,53.0,ManchesterCity,h,Pass,Successful,46.4,9.5,31.9,40.1
2391033287.0,62,56.0,ManchesterCity,h,Pass,Successful,33.3,38.3,30.4,70.2
2391033337.0,62,59.0,ManchesterCity,h,Pass,Successful,32.4,73.6,43.5,63.9
2391033353.0,63,2.0,ManchesterCity,h,Pass,Successful,53.5,67.0,46.4,86.2
2391033369.0,63,4.0,ManchesterCity,h,Pass,Successful,46.3,86.2,61.2,94.7
2391033423.0,63,5.0,ManchesterCity,h,Pass,Successful,60.9,94.5,52.3,91.1
2391033469.0,63,8.0,ManchesterCity,h,Pass,Successful,53.1,89.6,45.3,49.1
2391033497.0,63,11.0,ManchesterCity,h,Pass,Unsuccessful,45.6,46.7,100.0,21.6
2391033817.0,63,45.0,ManchesterUnited,a,SubstitutionOff,Successful,0.0,0.0,,
2391033825.0,63,45.0,ManchesterUnited,a,SubstitutionOn,Successful,0.0,0.0,,
2391033901.0,63,52.0,ManchesterUnited,a,SubstitutionOff,Successful,0.0,0.0,,
2391033905.0,63,52.0,ManchesterUnited,a,SubstitutionOn,Successful,0.0,0.0,,
2391111129.0,64,14.0,ManchesterUnited,a,FormationChange,Successful,0.0,0.0,,
2391034187.0,64,15.0,ManchesterUnited,a,Pass,Unsuccessful,4.7,49.9,45.6,68.2
2391034189.0,64,17.0,ManchesterCity,h,Interception,Successful,55.3,26.7,,
2391034315.0,64,30.0,ManchesterUnited,a,Pass,Successful,46.4,100.0,32.8,93.9
2391034355.0,64,31.0,ManchesterUnited,a,Pass,Successful,40.5,91.2,38.3,79.9
2391034365.0,64,37.0,ManchesterUnited,a,Pass,Successful,34.8,75.3,32.9,83.0
2391034415.0,64,37.0,ManchesterUnited,a,Pass,Successful,33.3,82.6,27.3,39.8
2391034425.0,64,43.0,ManchesterUnited,a,Pass,Successful,27.9,33.4,33.2,12.3
2391034439.0,64,44.0,ManchesterUnited,a,TakeOn,Successful,36.3,14.2,,
2391034431.0,64,44.0,ManchesterCity,h,Challenge,Unsuccessful,63.7,85.8,,
2391034445.0,64,45.0,ManchesterUnited,a,Pass,Successful,36.8,25.8,30.2,36.4
2391034453.0,64,46.0,ManchesterUnited,a,Pass,Successful,30.0,36.6,39.2,44.3
2391034461.0,64,48.0,ManchesterUnited,a,Pass,Unsuccessful,39.3,44.6,53.8,33.7
2391034463.0,64,49.0,ManchesterCity,h,BallRecovery,Successful,45.9,64.3,,
2391034473.0,64,49.0,ManchesterCity,h,Pass,Successful,45.9,64.5,56.5,48.4
2391034481.0,64,50.0,ManchesterCity,h,Pass,Successful,56.3,48.7,55.0,55.4
2391034513.0,64,51.0,ManchesterCity,h,Pass,Successful,55.0,55.1,71.0,53.3
2391034533.0,64,55.0,ManchesterCity,h,Pass,Successful,80.7,47.3,78.0,29.5
2391034621.0,64,57.0,ManchesterCity,h,Pass,Successful,76.4,33.7,82.5,82.7
2391034651.0,65,3.0,ManchesterCity,h,Pass,Successful,84.9,76.3,75.9,70.6
2391034675.0,65,6.0,ManchesterCity,h,Pass,Successful,79.8,73.5,80.8,89.6
2391034719.0,65,7.0,ManchesterCity,h,Pass,Successful,80.5,89.7,92.0,90.0
2391034743.0,65,12.0,ManchesterCity,h,Pass,Successful,84.4,97.1,73.4,94.4
2391034767.0,65,13.0,ManchesterCity,h,Pass,Successful,72.9,94.4,58.0,93.3
2391034799.0,65,16.0,ManchesterCity,h,Pass,Unsuccessful,58.1,92.7,73.6,100.0
2391035003.0,65,38.0,ManchesterUnited,a,Pass,Unsuccessful,29.9,0.0,43.0,6.7
2391035015.0,65,40.0,ManchesterCity,h,Aerial,Successful,57.4,94.3,,
2391035013.0,65,40.0,ManchesterUnited,a,Aerial,Unsuccessful,42.6,5.7,,
2391035023.0,65,40.0,ManchesterCity,h,Pass,Unsuccessful,57.1,94.7,70.4,93.3
2391035067.0,65,41.0,ManchesterUnited,a,Aerial,Successful,38.0,10.8,,
2391035165.0,65,41.0,ManchesterCity,h,Aerial,Unsuccessful,62.0,89.2,,
2391035031.0,65,41.0,ManchesterUnited,a,Pass,Unsuccessful,27.8,8.9,33.3,15.9
2391035045.0,65,42.0,ManchesterCity,h,BallRecovery,Successful,64.6,79.3,,
2391035065.0,65,43.0,ManchesterCity,h,Pass,Successful,64.2,78.7,61.9,56.0
2391035127.0,65,46.0,ManchesterCity,h,Pass,Successful,60.6,48.4,46.5,40.4
2391035139.0,65,53.0,ManchesterCity,h,Pass,Successful,57.0,16.7,58.6,10.3
2391035159.0,65,55.0,ManchesterCity,h,Pass,Successful,57.1,13.4,40.8,32.5
2391035193.0,66,2.0,ManchesterCity,h,Pass,Successful,40.1,18.9,45.7,4.0
2391035211.0,66,4.0,ManchesterCity,h,Pass,Successful,42.9,7.0,47.3,14.3
2391035245.0,66,5.0,ManchesterCity,h,Pass,Successful,46.3,14.6,47.4,6.1
2391035251.0,66,10.0,ManchesterCity,h,TakeOn,Unsuccessful,72.6,7.9,,
2391035259.0,66,10.0,ManchesterUnited,a,Tackle,Successful,27.4,92.1,,
2391035261.0,66,11.0,ManchesterUnited,a,BallRecovery,Successful,27.1,96.3,,
2391035377.0,66,14.0,ManchesterUnited,a,Pass,Unsuccessful,44.5,96.2,79.9,28.3
2391035365.0,66,19.0,ManchesterCity,h,BallRecovery,Successful,21.8,76.4,,
2391035389.0,66,19.0,ManchesterCity,h,Pass,Successful,21.6,76.6,3.6,59.3
2391035399.0,66,22.0,ManchesterCity,h,Pass,Successful,5.8,64.6,26.4,72.1
2391035409.0,66,23.0,ManchesterCity,h,Pass,Successful,25.4,72.4,28.0,95.7
2391035441.0,66,25.0,ManchesterCity,h,Pass,Successful,31.2,93.3,27.3,79.4
2391035459.0,66,29.0,ManchesterCity,h,Pass,Successful,32.7,66.6,31.6,52.5
2391035473.0,66,33.0,ManchesterCity,h,Pass,Successful,27.9,54.0,36.3,51.5
2391035499.0,66,36.0,ManchesterCity,h,Pass,Successful,39.7,35.7,40.2,6.5
2391035537.0,66,41.0,ManchesterCity,h,Pass,Successful,39.4,7.3,26.6,24.4
2391035551.0,66,43.0,ManchesterCity,h,Pass,Successful,26.3,25.3,26.0,43.7
2391035581.0,66,45.0,ManchesterCity,h,Pass,Successful,25.1,45.5,29.6,66.7
2391035635.0,66,48.0,ManchesterCity,h,Pass,Successful,27.9,68.2,10.2,51.5
2391035659.0,66,52.0,ManchesterCity,h,Pass,Successful,13.4,49.4,20.3,23.0
2391035689.0,66,54.0,ManchesterCity,h,Pass,Successful,20.2,23.1,27.9,19.5
2391035711.0,66,58.0,ManchesterCity,h,Pass,Successful,31.1,18.9,43.5,19.4
2391035721.0,66,59.0,ManchesterCity,h,Pass,Successful,43.5,20.6,34.3,31.8
2391035735.0,67,0.0,ManchesterCity,h,Pass,Successful,34.4,32.1,43.6,54.5
2391035765.0,67,2.0,ManchesterCity,h,Pass,Successful,43.4,54.5,48.1,45.7
2391035781.0,67,4.0,ManchesterCity,h,Pass,Successful,58.3,47.3,66.6,57.5
2391035797.0,67,8.0,ManchesterCity,h,Pass,Successful,78.6,67.0,91.2,75.0
2391035799.0,67,9.0,ManchesterCity,h,Pass,Unsuccessful,93.7,75.6,94.0,69.0
